order_item_id,order_id,product_id,quantity,unit_price,line_total
156935,52487,979,2,498.44,996.88
156936,52487,471,2,135.64,271.28
156937,52487,255,1,366.96,366.96
156938,52488,707,1,334.65,334.65
156939,52489,843,2,66.9,133.8
156940,52489,922,2,118.01,236.02
156941,52489,34,2,475.33,950.66
156942,52489,285,3,360.25,1080.75
156943,52490,961,3,383.93,1151.79
156944,52490,671,1,307.61,307.61
156945,52490,633,2,283.87,567.74
156946,52490,315,2,284.55,569.1
156947,52490,102,2,288.82,577.64
156948,52491,321,2,89.47,178.94
156949,52491,971,2,350.66,701.32
156950,52491,508,2,275.56,551.12
156951,52492,869,3,271.32,813.96
156952,52492,315,3,121.95,365.85
156953,52493,727,3,189.17,567.51
156954,52494,690,3,368.44,1105.32
156955,52495,344,1,145.08,145.08
156956,52495,243,3,454.44,1363.32
156957,52496,26,2,338.8,677.6
156958,52497,528,2,363.74,727.48
156959,52497,594,2,130.88,261.76
156960,52497,858,2,155.17,310.34
156961,52498,210,2,441.59,883.18
156962,52498,406,2,443.06,886.12
156963,52498,116,1,238.64,238.64
156964,52499,1000,3,469.24,1407.72
156965,52499,357,1,391.22,391.22
156966,52500,716,2,355.42,710.84
156967,52501,970,2,12.9,25.8
156968,52501,926,2,264.54,529.08
156969,52501,980,1,448.9,448.9
156970,52501,466,2,272.5,545.0
156971,52501,194,1,244.56,244.56
156972,52502,378,2,316.92,633.84
156973,52502,318,3,321.38,964.14
156974,52502,234,2,386.06,772.12
156975,52503,785,1,196.09,196.09
156976,52504,753,2,212.23,424.46
156977,52504,886,1,91.88,91.88
156978,52504,20,3,201.75,605.25
156979,52505,17,2,86.95,173.9
156980,52505,976,3,248.19,744.57
156981,52505,389,1,202.22,202.22
156982,52505,593,2,69.37,138.74
156983,52506,935,3,152.9,458.7
156984,52506,355,3,149.52,448.56
156985,52507,470,2,92.37,184.74
156986,52507,828,1,254.22,254.22
156987,52507,359,3,491.43,1474.29
156988,52507,997,3,15.99,47.97
156989,52508,192,2,491.83,983.66
156990,52509,903,1,206.44,206.44
156991,52509,657,1,91.18,91.18
156992,52509,933,3,358.28,1074.84
156993,52510,947,3,209.43,628.29
156994,52510,282,1,203.85,203.85
156995,52510,938,1,103.31,103.31
156996,52510,49,3,296.61,889.83
156997,52511,452,3,270.24,810.72
156998,52511,456,3,343.8,1031.4
156999,52511,314,1,326.84,326.84
157000,52511,678,2,401.06,802.12
157001,52511,953,2,13.6,27.2
157002,52512,70,2,495.45,990.9
157003,52513,887,3,379.76,1139.28
157004,52513,428,2,234.39,468.78
157005,52513,721,1,253.76,253.76
157006,52513,822,1,495.49,495.49
157007,52513,752,3,310.42,931.26
157008,52514,894,3,416.19,1248.57
157009,52515,355,1,352.59,352.59
157010,52515,44,2,468.22,936.44
157011,52515,682,2,135.33,270.66
157012,52515,314,1,89.28,89.28
157013,52515,969,2,455.29,910.58
157014,52516,343,3,473.42,1420.26
157015,52517,343,3,496.49,1489.47
157016,52517,22,2,361.9,723.8
157017,52518,238,1,105.39,105.39
157018,52518,405,3,103.85,311.55
157019,52519,965,3,236.07,708.21
157020,52519,553,2,294.16,588.32
157021,52519,446,2,342.11,684.22
157022,52519,270,1,84.21,84.21
157023,52520,975,2,265.68,531.36
157024,52520,446,3,52.6,157.8
157025,52520,514,2,368.51,737.02
157026,52520,622,2,248.88,497.76
157027,52521,47,2,203.75,407.5
157028,52521,368,2,49.86,99.72
157029,52522,115,2,15.27,30.54
157030,52522,598,3,94.19,282.57
157031,52523,333,3,318.91,956.73
157032,52523,768,3,163.76,491.28
157033,52524,948,3,290.21,870.63
157034,52524,236,2,407.93,815.86
157035,52524,837,2,61.87,123.74
157036,52524,894,3,15.89,47.67
157037,52525,239,1,30.29,30.29
157038,52525,267,1,55.48,55.48
157039,52525,926,3,134.16,402.48
157040,52525,1000,2,323.55,647.1
157041,52526,270,3,458.52,1375.56
157042,52526,48,3,412.62,1237.86
157043,52526,134,3,365.7,1097.1
157044,52526,930,3,120.7,362.1
157045,52526,821,2,374.09,748.18
157046,52527,55,1,402.56,402.56
157047,52527,583,2,130.4,260.8
157048,52527,126,2,328.95,657.9
157049,52528,41,3,257.81,773.43
157050,52528,873,2,60.93,121.86
157051,52528,430,1,182.6,182.6
157052,52528,215,3,384.49,1153.47
157053,52528,941,3,19.5,58.5
157054,52529,513,3,302.07,906.21
157055,52529,511,3,81.35,244.05
157056,52529,238,1,455.08,455.08
157057,52530,245,1,98.65,98.65
157058,52530,178,1,276.64,276.64
157059,52531,601,1,68.07,68.07
157060,52532,339,2,473.95,947.9
157061,52532,615,1,26.77,26.77
157062,52532,178,2,460.52,921.04
157063,52532,534,3,456.7,1370.1
157064,52532,947,1,56.71,56.71
157065,52533,934,2,60.61,121.22
157066,52533,562,2,73.18,146.36
157067,52533,770,1,123.35,123.35
157068,52533,149,3,440.1,1320.3
157069,52533,567,2,10.55,21.1
157070,52534,47,1,288.36,288.36
157071,52534,119,2,411.02,822.04
157072,52535,238,3,70.37,211.11
157073,52535,813,3,264.54,793.62
157074,52535,257,2,363.0,726.0
157075,52536,934,1,245.05,245.05
157076,52537,449,3,487.9,1463.7
157077,52537,908,2,350.58,701.16
157078,52537,487,3,180.74,542.22
157079,52537,231,1,430.19,430.19
157080,52537,503,1,133.5,133.5
157081,52538,929,2,392.95,785.9
157082,52538,61,1,369.63,369.63
157083,52538,930,1,427.53,427.53
157084,52538,543,1,246.2,246.2
157085,52539,602,2,350.24,700.48
157086,52539,984,1,367.33,367.33
157087,52539,10,1,268.87,268.87
157088,52539,532,3,369.52,1108.56
157089,52540,946,2,127.26,254.52
157090,52540,832,2,494.75,989.5
157091,52540,40,1,161.77,161.77
157092,52541,78,1,220.52,220.52
157093,52541,165,1,151.17,151.17
157094,52541,875,2,339.53,679.06
157095,52541,860,1,84.55,84.55
157096,52541,609,3,44.17,132.51
157097,52542,282,2,399.81,799.62
157098,52542,999,1,420.46,420.46
157099,52543,371,1,446.36,446.36
157100,52543,715,2,34.71,69.42
157101,52543,721,2,274.33,548.66
157102,52543,255,3,254.98,764.94
157103,52543,824,3,405.31,1215.93
157104,52544,208,3,229.95,689.85
157105,52545,489,2,158.38,316.76
157106,52545,193,3,60.26,180.78
157107,52545,651,3,384.38,1153.14
157108,52545,936,3,434.09,1302.27
157109,52545,192,1,42.24,42.24
157110,52546,186,3,144.68,434.04
157111,52546,351,2,382.11,764.22
157112,52546,386,2,89.07,178.14
157113,52547,524,3,461.95,1385.85
157114,52547,631,2,64.14,128.28
157115,52548,238,1,82.51,82.51
157116,52548,499,3,260.98,782.94
157117,52548,489,1,461.18,461.18
157118,52548,616,3,70.99,212.97
157119,52549,551,3,371.28,1113.84
157120,52550,298,1,460.62,460.62
157121,52550,121,3,140.6,421.8
157122,52550,698,2,257.57,515.14
157123,52550,601,2,162.72,325.44
157124,52550,852,1,258.61,258.61
157125,52551,113,1,370.57,370.57
157126,52552,551,3,289.32,867.96
157127,52553,125,1,159.57,159.57
157128,52554,841,3,47.74,143.22
157129,52554,237,2,163.47,326.94
157130,52554,756,3,241.74,725.22
157131,52555,332,1,481.02,481.02
157132,52555,370,3,129.69,389.07
157133,52555,749,3,119.09,357.27
157134,52556,327,2,211.15,422.3
157135,52556,266,3,424.08,1272.24
157136,52556,218,1,322.31,322.31
157137,52556,74,1,194.98,194.98
157138,52557,170,3,78.22,234.66
157139,52557,51,3,310.61,931.83
157140,52557,405,3,462.4,1387.2
157141,52557,401,1,497.39,497.39
157142,52558,988,3,444.71,1334.13
157143,52558,908,1,224.62,224.62
157144,52558,615,2,49.84,99.68
157145,52558,860,3,272.46,817.38
157146,52558,495,1,386.25,386.25
157147,52559,178,3,118.54,355.62
157148,52559,405,1,52.36,52.36
157149,52560,504,1,128.51,128.51
157150,52560,977,3,104.24,312.72
157151,52560,587,1,436.22,436.22
157152,52560,922,2,394.22,788.44
157153,52560,190,2,262.13,524.26
157154,52561,219,2,178.73,357.46
157155,52561,195,1,114.14,114.14
157156,52561,781,1,51.19,51.19
157157,52561,583,1,269.06,269.06
157158,52562,893,3,317.49,952.47
157159,52562,498,2,262.46,524.92
157160,52563,764,1,403.34,403.34
157161,52563,380,2,205.35,410.7
157162,52563,546,2,150.83,301.66
157163,52563,637,2,214.66,429.32
157164,52564,857,3,217.46,652.38
157165,52564,588,2,433.99,867.98
157166,52564,504,2,200.96,401.92
157167,52564,833,2,82.12,164.24
157168,52565,668,2,112.09,224.18
157169,52565,413,1,429.19,429.19
157170,52565,648,3,152.26,456.78
157171,52566,797,3,305.01,915.03
157172,52567,365,2,138.95,277.9
157173,52567,100,3,444.45,1333.35
157174,52567,821,2,355.14,710.28
157175,52567,751,3,22.5,67.5
157176,52567,876,1,401.89,401.89
157177,52568,800,1,381.14,381.14
157178,52568,627,1,434.19,434.19
157179,52569,383,1,153.06,153.06
157180,52569,247,3,264.94,794.82
157181,52569,523,3,33.62,100.86
157182,52569,991,1,273.7,273.7
157183,52570,716,2,449.32,898.64
157184,52570,307,1,314.4,314.4
157185,52570,855,2,24.84,49.68
157186,52570,263,1,474.33,474.33
157187,52570,371,1,258.76,258.76
157188,52571,199,2,244.61,489.22
157189,52572,245,3,92.02,276.06
157190,52572,901,3,55.17,165.51
157191,52572,519,2,441.97,883.94
157192,52572,964,2,128.45,256.9
157193,52572,544,3,157.82,473.46
157194,52573,141,2,185.04,370.08
157195,52573,876,3,27.07,81.21
157196,52573,497,1,92.32,92.32
157197,52574,844,2,240.37,480.74
157198,52574,219,3,465.57,1396.71
157199,52574,730,3,340.39,1021.17
157200,52574,687,1,174.46,174.46
157201,52574,110,3,472.43,1417.29
157202,52575,195,2,275.26,550.52
157203,52575,351,3,394.74,1184.22
157204,52575,685,3,452.65,1357.95
157205,52575,256,1,495.32,495.32
157206,52575,292,2,324.46,648.92
157207,52576,597,2,28.49,56.98
157208,52576,613,1,274.3,274.3
157209,52576,654,1,352.5,352.5
157210,52576,666,3,305.35,916.05
157211,52576,242,2,311.1,622.2
157212,52577,376,1,21.06,21.06
157213,52577,326,3,255.03,765.09
157214,52577,782,3,75.85,227.55
157215,52577,900,1,231.06,231.06
157216,52578,710,1,20.36,20.36
157217,52579,492,2,167.13,334.26
157218,52579,617,2,14.79,29.58
157219,52579,106,1,88.73,88.73
157220,52579,885,1,476.64,476.64
157221,52580,290,1,203.48,203.48
157222,52581,381,3,294.84,884.52
157223,52582,736,2,122.18,244.36
157224,52582,887,3,253.58,760.74
157225,52582,868,2,19.01,38.02
157226,52582,332,2,72.69,145.38
157227,52583,749,1,416.02,416.02
157228,52583,829,3,168.22,504.66
157229,52583,934,2,475.99,951.98
157230,52583,819,3,465.38,1396.14
157231,52584,920,1,295.33,295.33
157232,52584,579,1,255.12,255.12
157233,52584,650,2,327.36,654.72
157234,52584,592,1,46.37,46.37
157235,52584,179,2,305.11,610.22
157236,52585,144,2,369.18,738.36
157237,52585,444,3,329.02,987.06
157238,52586,875,2,60.24,120.48
157239,52587,324,1,228.48,228.48
157240,52587,484,3,255.87,767.61
157241,52587,218,3,131.34,394.02
157242,52587,753,3,187.31,561.93
157243,52588,250,3,491.92,1475.76
157244,52588,691,2,470.8,941.6
157245,52589,70,1,365.27,365.27
157246,52589,617,1,61.75,61.75
157247,52589,476,3,457.76,1373.28
157248,52589,244,1,172.59,172.59
157249,52590,146,3,305.48,916.44
157250,52590,820,2,497.6,995.2
157251,52590,970,3,52.76,158.28
157252,52590,87,1,52.7,52.7
157253,52590,542,2,235.66,471.32
157254,52591,532,3,139.65,418.95
157255,52591,761,3,100.83,302.49
157256,52591,799,1,87.4,87.4
157257,52592,217,1,335.2,335.2
157258,52592,654,3,285.19,855.57
157259,52592,219,1,209.31,209.31
157260,52592,494,1,276.96,276.96
157261,52593,423,3,335.8,1007.4
157262,52593,420,2,343.14,686.28
157263,52593,168,2,170.84,341.68
157264,52593,98,2,274.03,548.06
157265,52594,845,2,238.72,477.44
157266,52594,594,2,434.39,868.78
157267,52594,558,3,439.1,1317.3
157268,52595,368,2,51.82,103.64
157269,52595,377,3,449.66,1348.98
157270,52595,780,3,418.17,1254.51
157271,52596,872,3,96.8,290.4
157272,52596,257,3,264.96,794.88
157273,52596,757,2,121.61,243.22
157274,52596,112,1,212.92,212.92
157275,52596,534,2,175.33,350.66
157276,52597,613,3,415.09,1245.27
157277,52597,415,3,224.24,672.72
157278,52597,18,1,165.32,165.32
157279,52597,387,1,185.17,185.17
157280,52597,586,2,263.96,527.92
157281,52598,252,2,194.22,388.44
157282,52599,390,3,62.94,188.82
157283,52600,109,2,222.14,444.28
157284,52600,283,3,212.58,637.74
157285,52600,734,1,319.6,319.6
157286,52601,778,1,267.27,267.27
157287,52602,908,1,442.16,442.16
157288,52603,504,2,302.73,605.46
157289,52604,76,2,400.37,800.74
157290,52604,698,3,152.15,456.45
157291,52604,635,3,346.04,1038.12
157292,52604,557,3,219.37,658.11
157293,52605,127,2,258.72,517.44
157294,52605,198,1,388.1,388.1
157295,52606,186,2,129.38,258.76
157296,52606,387,1,10.42,10.42
157297,52606,892,1,448.86,448.86
157298,52607,890,3,47.88,143.64
157299,52607,129,2,366.82,733.64
157300,52608,601,3,321.86,965.58
157301,52608,665,3,133.32,399.96
157302,52608,18,1,207.31,207.31
157303,52609,161,3,22.82,68.46
157304,52609,954,1,140.05,140.05
157305,52609,769,3,43.19,129.57
157306,52609,785,1,301.87,301.87
157307,52609,769,3,65.12,195.36
157308,52610,120,2,304.35,608.7
157309,52610,682,1,494.51,494.51
157310,52610,871,2,202.03,404.06
157311,52610,262,1,69.37,69.37
157312,52611,414,3,166.99,500.97
157313,52611,588,3,75.13,225.39
157314,52611,883,2,143.84,287.68
157315,52612,582,2,55.34,110.68
157316,52612,625,1,35.17,35.17
157317,52612,226,1,302.11,302.11
157318,52612,458,2,363.47,726.94
157319,52613,531,3,284.35,853.05
157320,52613,539,2,375.07,750.14
157321,52613,388,2,196.68,393.36
157322,52613,739,1,343.24,343.24
157323,52613,78,2,53.87,107.74
157324,52614,584,1,217.73,217.73
157325,52614,304,3,498.82,1496.46
157326,52614,74,3,282.68,848.04
157327,52615,52,1,108.55,108.55
157328,52615,77,1,439.49,439.49
157329,52615,935,2,216.19,432.38
157330,52615,526,2,58.41,116.82
157331,52616,761,3,301.07,903.21
157332,52616,631,1,186.13,186.13
157333,52617,429,3,176.1,528.3
157334,52617,508,3,454.82,1364.46
157335,52617,228,1,321.95,321.95
157336,52618,857,3,491.8,1475.4
157337,52618,528,3,173.65,520.95
157338,52618,5,3,23.12,69.36
157339,52618,534,1,307.82,307.82
157340,52618,808,1,149.48,149.48
157341,52619,7,2,337.22,674.44
157342,52619,492,2,164.94,329.88
157343,52620,554,3,258.78,776.34
157344,52620,205,1,202.02,202.02
157345,52621,884,1,381.94,381.94
157346,52621,470,1,338.06,338.06
157347,52621,846,3,184.11,552.33
157348,52621,608,3,327.81,983.43
157349,52622,920,3,400.15,1200.45
157350,52622,114,2,120.9,241.8
157351,52623,440,3,274.86,824.58
157352,52623,80,1,207.41,207.41
157353,52623,307,1,270.03,270.03
157354,52623,868,3,290.9,872.7
157355,52623,863,2,52.69,105.38
157356,52624,207,2,381.19,762.38
157357,52624,668,2,469.62,939.24
157358,52625,101,3,354.75,1064.25
157359,52625,278,1,103.31,103.31
157360,52626,672,2,113.65,227.3
157361,52626,326,2,111.98,223.96
157362,52626,240,2,32.41,64.82
157363,52627,23,1,341.66,341.66
157364,52627,436,2,445.38,890.76
157365,52628,73,2,292.65,585.3
157366,52629,663,3,13.9,41.7
157367,52629,689,1,454.96,454.96
157368,52629,311,1,337.88,337.88
157369,52630,507,3,453.07,1359.21
157370,52630,170,2,134.17,268.34
157371,52630,565,2,336.33,672.66
157372,52630,151,1,288.19,288.19
157373,52630,929,2,395.95,791.9
157374,52631,316,2,165.66,331.32
157375,52631,441,2,372.7,745.4
157376,52632,9,3,87.44,262.32
157377,52632,966,3,430.8,1292.4
157378,52633,298,1,130.23,130.23
157379,52633,308,1,61.15,61.15
157380,52634,241,1,174.72,174.72
157381,52634,619,2,213.25,426.5
157382,52634,400,1,289.14,289.14
157383,52634,640,1,353.42,353.42
157384,52634,830,1,384.09,384.09
157385,52635,104,2,371.09,742.18
157386,52636,781,1,315.57,315.57
157387,52636,584,3,180.91,542.73
157388,52636,174,3,231.68,695.04
157389,52636,915,3,132.47,397.41
157390,52636,491,1,361.18,361.18
157391,52637,293,1,333.24,333.24
157392,52637,86,2,469.7,939.4
157393,52637,752,2,470.08,940.16
157394,52637,7,3,243.0,729.0
157395,52638,357,3,453.86,1361.58
157396,52638,767,2,162.86,325.72
157397,52638,156,1,164.94,164.94
157398,52639,531,1,416.4,416.4
157399,52640,990,3,340.55,1021.65
157400,52640,450,1,71.6,71.6
157401,52640,438,3,464.56,1393.68
157402,52640,388,1,68.59,68.59
157403,52641,118,3,291.22,873.66
157404,52641,595,3,481.02,1443.06
157405,52641,123,3,89.91,269.73
157406,52642,161,1,458.02,458.02
157407,52642,118,2,64.64,129.28
157408,52642,408,1,80.15,80.15
157409,52643,986,2,22.58,45.16
157410,52644,22,2,150.85,301.7
157411,52644,118,3,285.79,857.37
157412,52644,345,1,80.55,80.55
157413,52644,145,1,120.19,120.19
157414,52645,467,3,146.72,440.16
157415,52645,898,3,122.71,368.13
157416,52645,795,2,35.84,71.68
157417,52646,517,3,231.57,694.71
157418,52646,825,2,215.8,431.6
157419,52646,565,2,450.88,901.76
157420,52646,311,3,299.85,899.55
157421,52646,82,1,203.81,203.81
157422,52647,224,1,50.89,50.89
157423,52647,456,1,259.53,259.53
157424,52647,184,2,23.08,46.16
157425,52647,917,2,140.73,281.46
157426,52647,63,1,469.09,469.09
157427,52648,213,2,467.33,934.66
157428,52648,297,3,124.38,373.14
157429,52648,225,1,134.15,134.15
157430,52648,12,3,342.6,1027.8
157431,52648,39,3,144.57,433.71
157432,52649,973,2,173.3,346.6
157433,52649,916,2,334.58,669.16
157434,52650,744,3,413.46,1240.38
157435,52650,684,1,488.45,488.45
157436,52650,199,2,38.0,76.0
157437,52650,734,1,425.96,425.96
157438,52651,803,1,290.16,290.16
157439,52651,414,2,236.4,472.8
157440,52651,932,3,103.44,310.32
157441,52651,917,3,345.44,1036.32
157442,52652,961,2,241.05,482.1
157443,52652,142,2,68.9,137.8
157444,52652,496,3,182.23,546.69
157445,52652,766,2,462.91,925.82
157446,52653,764,3,58.38,175.14
157447,52654,701,2,369.88,739.76
157448,52654,751,1,155.26,155.26
157449,52655,684,2,219.76,439.52
157450,52655,442,3,266.84,800.52
157451,52655,326,2,150.18,300.36
157452,52655,447,1,133.33,133.33
157453,52656,629,3,244.79,734.37
157454,52656,425,3,240.51,721.53
157455,52657,554,3,74.13,222.39
157456,52657,301,1,299.08,299.08
157457,52657,111,1,297.13,297.13
157458,52658,682,2,181.5,363.0
157459,52658,920,1,283.72,283.72
157460,52658,400,3,67.13,201.39
157461,52658,855,1,84.65,84.65
157462,52659,51,2,311.74,623.48
157463,52659,662,1,88.13,88.13
157464,52659,980,2,379.85,759.7
157465,52660,219,1,166.74,166.74
157466,52660,191,2,391.29,782.58
157467,52660,912,3,129.14,387.42
157468,52660,436,3,199.17,597.51
157469,52661,645,2,360.83,721.66
157470,52661,879,2,486.25,972.5
157471,52661,474,2,29.61,59.22
157472,52661,797,1,141.87,141.87
157473,52661,525,3,360.74,1082.22
157474,52662,788,3,95.51,286.53
157475,52663,562,2,344.26,688.52
157476,52663,41,2,109.17,218.34
157477,52664,683,3,483.55,1450.65
157478,52664,174,3,150.14,450.42
157479,52664,577,3,468.04,1404.12
157480,52665,822,2,391.62,783.24
157481,52665,786,2,104.19,208.38
157482,52665,597,3,284.06,852.18
157483,52665,635,2,447.54,895.08
157484,52666,981,1,12.67,12.67
157485,52667,582,1,165.76,165.76
157486,52667,398,3,335.11,1005.33
157487,52667,275,1,346.22,346.22
157488,52668,806,2,277.23,554.46
157489,52668,388,1,167.3,167.3
157490,52668,612,3,279.77,839.31
157491,52668,290,3,478.33,1434.99
157492,52668,388,3,332.65,997.95
157493,52669,325,2,380.11,760.22
157494,52669,578,3,396.81,1190.43
157495,52669,842,2,441.21,882.42
157496,52669,102,3,288.3,864.9
157497,52670,971,3,416.84,1250.52
157498,52670,544,3,142.6,427.8
157499,52670,194,1,398.28,398.28
157500,52670,706,3,279.3,837.9
157501,52670,826,2,184.13,368.26
157502,52671,12,2,259.94,519.88
157503,52672,468,1,433.53,433.53
157504,52672,561,1,153.96,153.96
157505,52673,47,3,465.48,1396.44
157506,52673,369,2,408.91,817.82
157507,52673,825,2,482.11,964.22
157508,52674,452,3,67.68,203.04
157509,52674,655,2,431.35,862.7
157510,52674,298,3,93.84,281.52
157511,52675,824,3,131.49,394.47
157512,52675,753,1,486.68,486.68
157513,52675,899,3,118.35,355.05
157514,52675,275,2,156.17,312.34
157515,52676,885,3,296.23,888.69
157516,52677,964,1,98.73,98.73
157517,52677,533,2,441.91,883.82
157518,52678,134,3,382.12,1146.36
157519,52679,578,3,442.03,1326.09
157520,52679,982,1,459.97,459.97
157521,52679,582,2,147.89,295.78
157522,52679,908,1,304.43,304.43
157523,52680,168,1,237.23,237.23
157524,52680,980,1,414.41,414.41
157525,52680,97,3,385.06,1155.18
157526,52681,719,1,260.71,260.71
157527,52682,324,2,90.88,181.76
157528,52682,736,2,246.73,493.46
157529,52682,650,1,360.13,360.13
157530,52682,870,1,215.07,215.07
157531,52682,54,3,55.92,167.76
157532,52683,669,1,356.98,356.98
157533,52683,70,3,441.86,1325.58
157534,52684,162,3,466.07,1398.21
157535,52684,309,2,73.27,146.54
157536,52684,748,1,26.73,26.73
157537,52684,674,2,409.9,819.8
157538,52685,561,2,429.43,858.86
157539,52685,334,2,235.53,471.06
157540,52685,242,1,443.17,443.17
157541,52685,90,2,427.42,854.84
157542,52686,152,3,10.37,31.11
157543,52687,213,1,140.4,140.4
157544,52687,633,1,359.05,359.05
157545,52687,848,1,164.38,164.38
157546,52687,796,2,435.79,871.58
157547,52688,123,2,155.38,310.76
157548,52689,820,3,273.82,821.46
157549,52689,791,3,260.9,782.7
157550,52690,55,3,476.13,1428.39
157551,52691,546,3,33.79,101.37
157552,52691,630,2,331.51,663.02
157553,52691,117,3,255.45,766.35
157554,52691,166,2,38.78,77.56
157555,52692,534,1,378.53,378.53
157556,52692,656,3,151.06,453.18
157557,52692,35,1,401.47,401.47
157558,52693,531,2,404.46,808.92
157559,52693,8,2,419.11,838.22
157560,52694,436,1,408.07,408.07
157561,52694,539,1,392.62,392.62
157562,52694,580,2,75.32,150.64
157563,52694,427,1,61.65,61.65
157564,52695,881,3,167.55,502.65
157565,52696,151,2,472.25,944.5
157566,52696,490,2,340.39,680.78
157567,52697,556,1,52.12,52.12
157568,52698,402,3,33.98,101.94
157569,52699,233,3,39.07,117.21
157570,52699,867,3,90.89,272.67
157571,52699,143,1,322.05,322.05
157572,52699,559,1,238.67,238.67
157573,52700,261,3,104.23,312.69
157574,52700,59,3,44.06,132.18
157575,52700,94,3,35.03,105.09
157576,52700,547,2,190.41,380.82
157577,52701,852,1,177.91,177.91
157578,52701,90,3,72.42,217.26
157579,52701,893,3,31.34,94.02
157580,52702,583,1,385.57,385.57
157581,52702,506,2,144.69,289.38
157582,52703,855,2,364.07,728.14
157583,52704,810,2,483.76,967.52
157584,52704,244,1,171.9,171.9
157585,52704,662,3,389.48,1168.44
157586,52704,639,3,217.68,653.04
157587,52705,239,2,395.52,791.04
157588,52705,744,2,484.3,968.6
157589,52706,289,2,165.31,330.62
157590,52707,77,3,216.8,650.4
157591,52707,195,3,151.27,453.81
157592,52707,325,2,430.95,861.9
157593,52707,161,2,193.83,387.66
157594,52707,978,1,190.99,190.99
157595,52708,451,1,257.77,257.77
157596,52709,913,3,100.58,301.74
157597,52710,981,1,12.71,12.71
157598,52710,714,3,21.12,63.36
157599,52711,984,2,73.31,146.62
157600,52712,336,3,156.19,468.57
157601,52713,537,2,135.72,271.44
157602,52713,924,1,364.64,364.64
157603,52714,157,3,439.41,1318.23
157604,52714,893,2,130.86,261.72
157605,52714,162,1,336.24,336.24
157606,52714,323,2,14.08,28.16
157607,52715,171,1,128.84,128.84
157608,52715,706,1,152.67,152.67
157609,52715,964,3,265.84,797.52
157610,52715,869,2,69.16,138.32
157611,52716,227,1,335.48,335.48
157612,52716,200,2,489.15,978.3
157613,52716,991,3,455.81,1367.43
157614,52717,614,1,444.31,444.31
157615,52717,905,2,192.0,384.0
157616,52717,713,3,457.61,1372.83
157617,52717,900,2,40.54,81.08
157618,52717,668,2,156.37,312.74
157619,52718,458,1,335.88,335.88
157620,52718,566,2,350.8,701.6
157621,52718,346,3,104.84,314.52
157622,52718,989,3,278.86,836.58
157623,52719,271,3,263.68,791.04
157624,52719,850,3,41.09,123.27
157625,52719,1000,1,217.85,217.85
157626,52719,223,3,170.71,512.13
157627,52719,268,1,373.76,373.76
157628,52720,736,2,354.18,708.36
157629,52720,357,1,72.51,72.51
157630,52720,222,2,495.58,991.16
157631,52721,385,2,20.05,40.1
157632,52721,249,2,51.48,102.96
157633,52721,743,3,100.67,302.01
157634,52722,541,3,322.71,968.13
157635,52722,129,1,179.57,179.57
157636,52722,100,3,65.79,197.37
157637,52722,400,2,370.99,741.98
157638,52722,603,3,498.28,1494.84
157639,52723,907,1,313.06,313.06
157640,52724,134,1,315.13,315.13
157641,52724,438,3,490.53,1471.59
157642,52724,866,1,375.97,375.97
157643,52725,921,2,20.73,41.46
157644,52725,664,1,106.71,106.71
157645,52725,207,2,458.07,916.14
157646,52726,309,3,42.85,128.55
157647,52726,245,1,365.59,365.59
157648,52726,933,2,88.99,177.98
157649,52727,778,3,488.5,1465.5
157650,52727,92,2,395.36,790.72
157651,52727,634,3,342.42,1027.26
157652,52727,482,3,151.69,455.07
157653,52728,57,2,414.25,828.5
157654,52728,166,2,205.59,411.18
157655,52728,583,2,191.85,383.7
157656,52728,974,2,400.84,801.68
157657,52728,651,2,18.57,37.14
157658,52729,553,3,163.37,490.11
157659,52729,103,2,386.81,773.62
157660,52729,879,2,194.46,388.92
157661,52730,653,1,263.2,263.2
157662,52730,236,1,182.32,182.32
157663,52731,675,1,330.3,330.3
157664,52732,610,1,365.73,365.73
157665,52733,131,1,317.34,317.34
157666,52733,712,1,46.45,46.45
157667,52733,254,2,152.37,304.74
157668,52734,273,3,82.56,247.68
157669,52734,239,3,194.76,584.28
157670,52735,565,2,10.11,20.22
157671,52735,224,2,407.91,815.82
157672,52735,136,3,332.96,998.88
157673,52736,435,2,162.84,325.68
157674,52736,101,1,100.59,100.59
157675,52736,158,1,311.4,311.4
157676,52736,152,3,252.9,758.7
157677,52736,901,1,295.79,295.79
157678,52737,403,3,184.39,553.17
157679,52737,364,3,187.51,562.53
157680,52737,829,2,32.74,65.48
157681,52738,641,3,351.24,1053.72
157682,52738,451,2,338.31,676.62
157683,52738,975,2,317.57,635.14
157684,52738,505,3,403.4,1210.2
157685,52738,559,2,147.32,294.64
157686,52739,484,3,285.63,856.89
157687,52739,572,2,112.21,224.42
157688,52740,422,2,109.23,218.46
157689,52740,792,3,356.48,1069.44
157690,52740,436,3,149.69,449.07
157691,52740,573,1,14.34,14.34
157692,52741,304,1,310.43,310.43
157693,52742,847,3,213.17,639.51
157694,52742,582,3,10.13,30.39
157695,52742,740,1,211.42,211.42
157696,52742,313,3,427.25,1281.75
157697,52743,160,2,244.6,489.2
157698,52744,753,2,441.47,882.94
157699,52744,366,1,419.29,419.29
157700,52744,337,1,405.54,405.54
157701,52744,427,1,346.04,346.04
157702,52745,936,1,148.26,148.26
157703,52745,486,3,137.58,412.74
157704,52745,429,1,94.34,94.34
157705,52746,309,3,166.73,500.19
