payment_id,order_id,payment_method,payment_status,payment_date,amount
35677,35677,credit_card,success,2024-09-22,899.01
35678,35678,credit_card,success,2025-09-29,757.67
35679,35679,bank_transfer,success,2024-03-12,948.74
35680,35680,credit_card,success,2024-10-02,951.87
35681,35681,bank_transfer,success,2025-11-21,698.86
35682,35682,credit_card,success,2026-01-12,991.68
35683,35683,credit_card,success,2024-02-19,964.6
35684,35684,credit_card,success,2024-03-24,932.3
35685,35685,bank_transfer,success,2025-03-03,715.84
35686,35686,paypal,success,2025-09-14,671.97
35687,35687,paypal,success,2025-06-03,80.79
35688,35688,credit_card,success,2024-10-26,463.79
35689,35689,paypal,success,2024-06-22,298.57
35690,35690,paypal,success,2024-09-25,71.74
35691,35691,credit_card,success,2024-05-22,294.66
35692,35692,credit_card,success,2025-12-26,907.15
35693,35693,credit_card,success,2025-05-12,42.5
35694,35694,bank_transfer,success,2025-03-23,65.72
35695,35695,bank_transfer,success,2025-04-20,607.9
35696,35696,bank_transfer,success,2024-08-04,778.98
35697,35697,bank_transfer,success,2026-01-13,240.23
35698,35698,bank_transfer,success,2025-10-04,385.83
35699,35699,bank_transfer,success,2025-10-27,306.73
35700,35700,paypal,success,2024-03-29,422.7
35701,35701,bank_transfer,success,2026-01-14,123.76
35702,35702,credit_card,success,2024-05-28,72.81
35703,35703,bank_transfer,success,2025-06-24,364.02
35704,35704,paypal,success,2024-05-06,465.02
35705,35705,credit_card,success,2024-11-26,738.91
35706,35706,bank_transfer,success,2025-08-05,977.23
35707,35707,credit_card,success,2024-02-12,718.38
35708,35708,bank_transfer,success,2024-12-19,54.01
35709,35709,bank_transfer,success,2025-06-06,662.35
35710,35710,paypal,success,2025-04-11,408.28
35711,35711,bank_transfer,success,2024-07-30,171.14
35712,35712,credit_card,success,2025-12-10,132.38
35713,35713,credit_card,success,2026-01-21,869.22
35714,35714,paypal,success,2025-03-22,530.87
35715,35715,credit_card,failed,2025-04-02,493.66
35716,35716,credit_card,success,2025-07-22,877.93
35717,35717,paypal,success,2025-02-02,482.51
35718,35718,paypal,success,2025-05-07,455.8
35719,35719,bank_transfer,success,2025-05-30,343.49
35720,35720,paypal,success,2024-12-19,654.79
35721,35721,bank_transfer,failed,2024-11-18,845.98
35722,35722,credit_card,success,2025-03-11,359.33
35723,35723,paypal,success,2025-04-08,234.98
35724,35724,paypal,success,2025-03-22,924.08
35725,35725,bank_transfer,success,2024-12-08,350.6
35726,35726,credit_card,success,2024-09-30,611.52
35727,35727,bank_transfer,success,2024-07-07,246.9
35728,35728,credit_card,success,2025-11-19,338.15
35729,35729,bank_transfer,success,2024-06-25,166.39
35730,35730,paypal,failed,2025-02-07,426.59
35731,35731,credit_card,success,2024-02-14,206.41
35732,35732,paypal,success,2024-04-05,374.83
35733,35733,credit_card,success,2024-09-14,290.28
35734,35734,paypal,success,2024-05-07,604.21
35735,35735,credit_card,success,2024-07-14,535.01
35736,35736,bank_transfer,success,2025-06-22,796.59
35737,35737,paypal,success,2025-08-20,778.86
35738,35738,bank_transfer,success,2024-03-24,742.35
35739,35739,paypal,failed,2025-05-20,940.65
35740,35740,bank_transfer,success,2025-04-02,969.58
35741,35741,bank_transfer,success,2025-03-27,311.4
35742,35742,bank_transfer,success,2025-01-04,238.44
35743,35743,credit_card,failed,2024-07-13,492.54
35744,35744,bank_transfer,success,2025-05-10,546.52
35745,35745,paypal,success,2026-01-06,222.69
35746,35746,paypal,success,2025-09-25,416.0
35747,35747,credit_card,failed,2024-06-23,270.16
35748,35748,bank_transfer,success,2024-06-08,467.92
35749,35749,credit_card,success,2025-02-17,568.05
35750,35750,bank_transfer,failed,2025-05-14,753.94
35751,35751,bank_transfer,success,2024-12-19,963.7
35752,35752,paypal,success,2024-02-07,168.92
35753,35753,credit_card,success,2025-10-10,543.27
35754,35754,bank_transfer,success,2024-05-05,11.73
35755,35755,paypal,success,2025-03-19,293.56
35756,35756,bank_transfer,success,2025-12-05,325.58
35757,35757,paypal,success,2025-05-09,776.68
35758,35758,bank_transfer,success,2024-07-09,483.65
35759,35759,credit_card,success,2025-02-16,766.38
35760,35760,paypal,success,2024-06-05,348.16
35761,35761,bank_transfer,success,2025-03-09,245.83
35762,35762,bank_transfer,failed,2025-08-15,902.42
35763,35763,paypal,failed,2025-10-04,134.14
35764,35764,bank_transfer,success,2025-04-12,249.05
35765,35765,paypal,failed,2024-02-16,729.6
35766,35766,credit_card,success,2025-08-19,182.04
35767,35767,paypal,success,2025-08-31,379.88
35768,35768,bank_transfer,success,2024-07-11,29.76
35769,35769,paypal,success,2024-10-18,530.9
35770,35770,credit_card,success,2025-11-06,723.08
35771,35771,credit_card,success,2025-01-18,418.68
35772,35772,credit_card,success,2025-12-06,969.1
35773,35773,bank_transfer,success,2025-12-22,887.78
35774,35774,credit_card,success,2025-11-01,942.26
35775,35775,paypal,success,2024-09-12,743.56
35776,35776,credit_card,success,2024-10-25,632.38
35777,35777,bank_transfer,success,2025-08-25,178.64
35778,35778,credit_card,failed,2024-06-14,740.51
35779,35779,paypal,failed,2025-03-20,268.01
35780,35780,paypal,success,2024-05-07,14.53
35781,35781,paypal,success,2024-10-16,922.48
35782,35782,credit_card,success,2025-02-28,214.51
35783,35783,paypal,success,2025-01-16,645.06
35784,35784,bank_transfer,success,2024-11-18,458.28
35785,35785,credit_card,success,2025-08-26,916.74
35786,35786,paypal,success,2025-09-07,565.36
35787,35787,paypal,success,2025-08-23,873.55
35788,35788,bank_transfer,success,2025-10-27,613.01
35789,35789,bank_transfer,success,2025-02-28,121.61
35790,35790,paypal,success,2025-02-07,418.15
35791,35791,credit_card,failed,2025-01-14,532.86
35792,35792,bank_transfer,success,2024-03-22,262.82
35793,35793,paypal,success,2026-01-05,861.99
35794,35794,credit_card,success,2025-07-03,798.4
35795,35795,bank_transfer,success,2024-11-26,996.35
35796,35796,paypal,success,2025-02-28,111.19
35797,35797,credit_card,success,2025-10-15,948.61
35798,35798,credit_card,success,2024-08-25,944.68
35799,35799,bank_transfer,success,2025-05-27,502.09
35800,35800,bank_transfer,success,2025-06-16,208.09
35801,35801,credit_card,success,2025-12-17,652.89
35802,35802,bank_transfer,success,2024-07-26,640.59
35803,35803,credit_card,success,2024-03-03,634.95
35804,35804,paypal,success,2024-05-22,674.54
35805,35805,paypal,success,2026-02-01,648.71
35806,35806,bank_transfer,success,2024-03-17,69.72
35807,35807,paypal,success,2024-08-05,656.62
35808,35808,bank_transfer,success,2025-12-12,99.88
35809,35809,paypal,success,2025-09-13,738.21
35810,35810,paypal,success,2025-09-17,824.12
35811,35811,credit_card,success,2026-01-17,697.18
35812,35812,paypal,success,2024-02-14,380.44
35813,35813,paypal,success,2025-06-19,301.96
35814,35814,bank_transfer,success,2024-02-12,973.45
35815,35815,credit_card,failed,2024-02-11,592.53
35816,35816,bank_transfer,success,2024-10-08,348.21
35817,35817,credit_card,success,2024-06-16,240.53
35818,35818,bank_transfer,success,2024-10-07,439.94
35819,35819,credit_card,failed,2025-12-24,928.8
35820,35820,bank_transfer,success,2024-05-15,39.97
35821,35821,credit_card,success,2024-07-31,206.96
35822,35822,paypal,failed,2024-11-11,806.84
35823,35823,credit_card,success,2025-02-27,519.07
35824,35824,bank_transfer,success,2024-07-20,654.28
35825,35825,paypal,success,2024-03-19,86.85
35826,35826,credit_card,failed,2025-03-22,812.95
35827,35827,bank_transfer,success,2024-03-04,575.56
35828,35828,credit_card,success,2025-10-11,231.59
35829,35829,credit_card,success,2026-01-06,866.47
35830,35830,credit_card,success,2025-08-16,846.14
35831,35831,credit_card,failed,2025-09-02,195.0
35832,35832,credit_card,success,2024-10-15,929.23
35833,35833,paypal,success,2024-08-16,450.48
35834,35834,bank_transfer,failed,2025-10-22,519.49
35835,35835,bank_transfer,success,2025-04-18,901.68
35836,35836,paypal,success,2024-06-11,853.43
35837,35837,paypal,success,2025-08-22,188.29
35838,35838,bank_transfer,success,2025-01-20,534.13
35839,35839,credit_card,success,2025-11-01,414.5
35840,35840,credit_card,success,2025-04-30,213.84
35841,35841,paypal,success,2025-01-05,21.21
35842,35842,paypal,failed,2025-10-24,276.75
35843,35843,credit_card,success,2025-10-12,677.25
35844,35844,bank_transfer,success,2024-09-23,761.82
35845,35845,bank_transfer,success,2024-06-13,960.49
35846,35846,paypal,success,2025-01-12,641.02
35847,35847,paypal,success,2024-09-08,996.5
35848,35848,paypal,success,2025-07-05,330.76
35849,35849,paypal,success,2024-09-13,425.22
35850,35850,bank_transfer,success,2024-10-01,990.58
35851,35851,paypal,success,2025-12-10,203.47
35852,35852,bank_transfer,success,2024-10-22,97.23
35853,35853,bank_transfer,success,2025-12-06,89.01
35854,35854,bank_transfer,success,2024-06-28,118.67
35855,35855,paypal,success,2024-03-23,482.6
35856,35856,credit_card,success,2025-09-12,520.42
35857,35857,credit_card,success,2025-05-12,385.37
35858,35858,credit_card,success,2024-02-06,34.78
35859,35859,paypal,success,2024-10-13,272.56
35860,35860,paypal,success,2024-06-20,328.96
35861,35861,paypal,success,2024-08-31,476.44
35862,35862,bank_transfer,success,2024-05-17,787.98
35863,35863,bank_transfer,success,2025-08-18,902.47
35864,35864,credit_card,success,2025-02-01,502.64
35865,35865,paypal,success,2024-10-08,704.38
35866,35866,bank_transfer,success,2025-02-26,489.13
35867,35867,bank_transfer,success,2025-07-27,395.46
35868,35868,paypal,success,2025-10-30,329.74
35869,35869,paypal,success,2024-02-07,470.13
35870,35870,credit_card,success,2025-04-16,351.87
35871,35871,bank_transfer,success,2025-06-10,293.04
35872,35872,credit_card,success,2025-02-02,355.45
35873,35873,credit_card,success,2024-05-26,411.6
35874,35874,bank_transfer,failed,2024-12-24,414.17
35875,35875,credit_card,success,2025-09-12,415.72
35876,35876,paypal,success,2025-12-06,728.99
35877,35877,bank_transfer,success,2025-09-16,287.09
35878,35878,bank_transfer,success,2025-01-17,198.17
35879,35879,credit_card,success,2025-09-19,454.74
35880,35880,bank_transfer,success,2025-03-02,199.14
35881,35881,credit_card,success,2025-02-06,519.03
35882,35882,credit_card,success,2025-01-20,832.07
35883,35883,paypal,success,2024-05-06,975.29
35884,35884,credit_card,success,2025-04-09,650.83
35885,35885,paypal,success,2024-03-24,318.35
35886,35886,credit_card,success,2025-03-27,616.42
35887,35887,credit_card,success,2024-12-06,819.2
35888,35888,credit_card,failed,2025-10-04,672.68
35889,35889,credit_card,failed,2024-02-04,651.37
35890,35890,paypal,failed,2025-09-19,995.17
35891,35891,bank_transfer,success,2025-04-28,947.79
35892,35892,bank_transfer,success,2025-01-29,137.65
35893,35893,bank_transfer,success,2025-06-15,70.98
35894,35894,paypal,success,2025-01-28,179.65
35895,35895,credit_card,success,2024-03-14,832.99
35896,35896,credit_card,success,2025-07-10,137.93
35897,35897,paypal,success,2024-09-17,216.2
35898,35898,bank_transfer,success,2024-03-23,984.9
35899,35899,credit_card,success,2024-04-10,187.44
35900,35900,credit_card,success,2025-09-18,260.06
35901,35901,bank_transfer,failed,2025-12-31,978.85
35902,35902,credit_card,success,2025-03-02,476.79
35903,35903,bank_transfer,success,2025-12-20,827.82
35904,35904,paypal,success,2025-01-04,860.69
35905,35905,bank_transfer,success,2024-10-01,476.95
35906,35906,credit_card,success,2024-08-28,867.55
35907,35907,credit_card,success,2025-11-30,918.11
35908,35908,paypal,success,2025-03-22,617.33
35909,35909,bank_transfer,success,2024-10-17,383.4
35910,35910,credit_card,success,2025-11-21,209.2
35911,35911,paypal,failed,2025-08-01,963.59
35912,35912,bank_transfer,success,2024-02-21,465.72
35913,35913,bank_transfer,failed,2025-06-06,736.1
35914,35914,paypal,success,2024-02-16,590.63
35915,35915,bank_transfer,success,2024-02-13,511.53
35916,35916,paypal,success,2024-11-08,48.54
35917,35917,credit_card,success,2025-02-25,652.38
35918,35918,credit_card,success,2024-10-07,214.77
35919,35919,credit_card,success,2024-08-13,965.71
35920,35920,credit_card,failed,2024-06-10,283.4
35921,35921,credit_card,success,2025-12-03,88.37
35922,35922,bank_transfer,success,2026-01-30,764.88
35923,35923,bank_transfer,success,2026-01-19,65.68
35924,35924,credit_card,success,2024-09-29,313.22
35925,35925,paypal,success,2024-09-01,303.02
35926,35926,bank_transfer,success,2024-08-06,915.9
35927,35927,bank_transfer,success,2025-06-03,788.65
35928,35928,paypal,failed,2024-09-09,460.74
35929,35929,paypal,success,2024-06-08,133.5
35930,35930,credit_card,success,2025-01-15,498.3
35931,35931,credit_card,success,2024-11-15,66.3
35932,35932,paypal,failed,2025-11-18,299.88
35933,35933,credit_card,success,2025-12-15,339.3
35934,35934,paypal,success,2025-03-22,941.56
35935,35935,paypal,success,2025-02-26,300.69
35936,35936,bank_transfer,success,2024-10-24,930.12
35937,35937,paypal,failed,2024-11-19,869.5
35938,35938,paypal,failed,2025-08-26,563.04
35939,35939,paypal,success,2025-11-10,801.65
35940,35940,bank_transfer,success,2024-05-16,118.06
35941,35941,paypal,success,2024-02-19,840.41
35942,35942,bank_transfer,success,2025-07-15,292.85
35943,35943,paypal,success,2024-10-07,516.94
35944,35944,bank_transfer,success,2024-05-22,24.55
35945,35945,paypal,success,2025-04-08,54.76
35946,35946,bank_transfer,success,2025-03-22,621.84
35947,35947,bank_transfer,success,2025-08-29,674.22
35948,35948,credit_card,success,2024-11-30,343.45
35949,35949,bank_transfer,success,2024-03-09,639.38
35950,35950,credit_card,success,2026-01-22,463.15
35951,35951,bank_transfer,success,2024-04-29,600.04
35952,35952,paypal,success,2024-11-24,561.01
35953,35953,paypal,success,2025-09-30,70.35
35954,35954,bank_transfer,success,2025-07-03,167.72
35955,35955,credit_card,success,2024-02-29,66.97
35956,35956,paypal,failed,2024-05-10,757.36
35957,35957,paypal,failed,2024-11-15,470.78
35958,35958,bank_transfer,success,2024-02-09,857.9
35959,35959,bank_transfer,failed,2025-08-08,696.18
35960,35960,bank_transfer,success,2026-01-25,230.06
35961,35961,credit_card,success,2025-07-25,854.11
35962,35962,credit_card,success,2024-09-07,310.13
35963,35963,credit_card,success,2024-02-27,845.5
35964,35964,paypal,success,2025-01-18,815.42
35965,35965,bank_transfer,success,2024-12-01,689.68
35966,35966,credit_card,success,2025-11-02,155.83
35967,35967,bank_transfer,success,2025-04-19,901.81
35968,35968,bank_transfer,success,2025-09-19,322.44
35969,35969,bank_transfer,success,2024-10-27,101.17
35970,35970,bank_transfer,success,2024-02-07,742.11
35971,35971,credit_card,success,2025-09-10,350.97
35972,35972,bank_transfer,success,2025-08-23,384.67
35973,35973,credit_card,success,2024-09-29,984.19
35974,35974,bank_transfer,success,2024-07-12,167.41
35975,35975,paypal,success,2024-02-09,362.74
35976,35976,credit_card,success,2024-07-31,524.08
35977,35977,bank_transfer,success,2025-02-24,638.12
35978,35978,paypal,success,2024-07-07,998.69
35979,35979,bank_transfer,success,2025-09-22,493.21
35980,35980,bank_transfer,success,2024-03-08,434.12
35981,35981,bank_transfer,success,2025-03-31,295.7
35982,35982,credit_card,success,2024-06-08,529.54
35983,35983,credit_card,failed,2024-11-01,442.98
35984,35984,credit_card,success,2025-07-01,828.64
35985,35985,credit_card,success,2025-02-08,491.09
35986,35986,credit_card,success,2024-02-20,913.55
35987,35987,bank_transfer,success,2024-05-25,391.94
35988,35988,paypal,success,2025-03-09,80.64
35989,35989,bank_transfer,success,2025-05-05,706.92
35990,35990,paypal,success,2024-08-16,845.28
35991,35991,credit_card,success,2025-01-05,567.34
35992,35992,credit_card,success,2024-07-29,733.87
35993,35993,paypal,success,2025-04-02,877.75
35994,35994,bank_transfer,success,2024-11-08,85.24
35995,35995,bank_transfer,success,2025-05-13,26.82
35996,35996,credit_card,success,2024-10-12,282.73
35997,35997,credit_card,success,2025-02-27,826.03
35998,35998,credit_card,success,2024-02-11,591.21
35999,35999,paypal,success,2025-10-28,199.48
36000,36000,paypal,success,2024-12-26,680.04
36001,36001,bank_transfer,success,2025-12-06,496.54
36002,36002,bank_transfer,success,2024-08-14,456.49
36003,36003,paypal,success,2026-01-08,781.7
36004,36004,credit_card,success,2024-04-15,470.0
36005,36005,bank_transfer,success,2024-04-09,237.37
36006,36006,bank_transfer,success,2024-08-31,854.08
36007,36007,bank_transfer,success,2024-03-15,822.61
36008,36008,credit_card,success,2025-04-20,432.84
36009,36009,credit_card,success,2025-10-03,152.15
36010,36010,paypal,success,2024-11-05,483.65
36011,36011,paypal,success,2024-07-06,14.49
36012,36012,paypal,success,2025-10-18,858.32
36013,36013,paypal,success,2025-12-06,753.06
36014,36014,bank_transfer,success,2025-08-04,956.96
36015,36015,bank_transfer,success,2025-01-13,369.81
36016,36016,bank_transfer,success,2025-02-28,476.75
36017,36017,bank_transfer,failed,2024-07-13,526.01
36018,36018,credit_card,success,2024-08-28,187.55
36019,36019,credit_card,failed,2025-04-01,796.29
36020,36020,credit_card,failed,2025-01-24,318.55
36021,36021,bank_transfer,success,2024-03-23,686.13
36022,36022,bank_transfer,success,2024-10-25,909.42
36023,36023,paypal,success,2024-07-10,212.67
36024,36024,paypal,success,2024-03-01,558.09
36025,36025,paypal,success,2024-12-06,70.63
36026,36026,paypal,success,2025-09-15,838.5
36027,36027,credit_card,success,2025-08-21,969.31
36028,36028,bank_transfer,success,2025-10-25,973.64
36029,36029,credit_card,success,2025-03-26,326.33
36030,36030,credit_card,success,2025-10-11,727.95
36031,36031,credit_card,success,2024-05-20,914.51
36032,36032,bank_transfer,success,2024-12-28,532.72
36033,36033,paypal,success,2025-07-07,642.66
36034,36034,credit_card,success,2024-04-06,374.73
36035,36035,credit_card,success,2025-09-19,913.66
36036,36036,paypal,success,2025-08-07,274.84
36037,36037,credit_card,success,2025-09-02,446.1
36038,36038,bank_transfer,success,2024-06-14,655.55
36039,36039,credit_card,success,2024-05-31,589.27
36040,36040,credit_card,success,2026-01-20,884.37
36041,36041,bank_transfer,success,2025-02-12,850.34
36042,36042,bank_transfer,success,2025-07-24,949.48
36043,36043,bank_transfer,success,2024-06-22,308.91
36044,36044,credit_card,success,2025-11-13,296.61
36045,36045,bank_transfer,success,2025-07-18,440.77
36046,36046,paypal,success,2025-06-30,553.03
36047,36047,bank_transfer,success,2025-10-21,775.0
36048,36048,credit_card,success,2024-05-06,582.41
36049,36049,paypal,success,2024-09-22,622.78
36050,36050,paypal,failed,2025-11-12,726.09
36051,36051,paypal,success,2025-08-21,135.08
36052,36052,paypal,success,2024-10-15,740.02
36053,36053,paypal,success,2024-08-08,814.89
36054,36054,credit_card,success,2024-09-17,774.59
36055,36055,credit_card,success,2025-07-09,55.93
36056,36056,credit_card,success,2025-07-27,448.93
36057,36057,credit_card,success,2026-01-09,272.99
36058,36058,paypal,success,2025-07-09,943.07
36059,36059,credit_card,success,2025-01-03,121.06
36060,36060,bank_transfer,success,2025-09-12,440.95
36061,36061,bank_transfer,success,2025-05-01,712.56
36062,36062,credit_card,success,2024-11-21,660.82
36063,36063,paypal,success,2024-07-01,363.5
36064,36064,paypal,success,2025-03-06,216.26
36065,36065,paypal,success,2024-09-27,283.87
36066,36066,credit_card,success,2025-05-20,451.92
36067,36067,paypal,success,2025-02-23,998.47
36068,36068,credit_card,success,2025-03-05,568.42
36069,36069,paypal,success,2025-04-11,999.45
36070,36070,paypal,success,2024-06-10,381.99
36071,36071,bank_transfer,success,2024-11-13,549.08
36072,36072,bank_transfer,success,2024-06-03,822.68
36073,36073,paypal,success,2025-05-22,501.34
36074,36074,credit_card,success,2024-07-04,223.99
36075,36075,paypal,success,2025-09-11,911.05
36076,36076,bank_transfer,success,2024-09-23,450.27
36077,36077,credit_card,success,2024-03-28,233.85
36078,36078,credit_card,success,2024-07-04,661.41
36079,36079,bank_transfer,success,2024-12-15,332.84
36080,36080,credit_card,success,2024-12-21,449.14
36081,36081,bank_transfer,success,2024-08-12,49.21
36082,36082,credit_card,success,2024-03-23,106.77
36083,36083,credit_card,success,2025-10-30,385.24
36084,36084,credit_card,success,2025-02-22,249.45
36085,36085,bank_transfer,success,2024-05-17,999.05
36086,36086,paypal,success,2025-08-14,47.92
36087,36087,paypal,success,2025-11-18,326.06
36088,36088,paypal,success,2026-01-07,210.73
36089,36089,bank_transfer,success,2024-07-30,725.17
36090,36090,bank_transfer,success,2025-04-25,330.99
36091,36091,bank_transfer,success,2024-08-27,669.7
36092,36092,paypal,success,2025-12-24,141.05
36093,36093,credit_card,success,2025-12-03,472.96
36094,36094,paypal,success,2025-09-13,143.99
36095,36095,paypal,success,2025-04-19,985.83
36096,36096,credit_card,success,2024-07-21,22.43
36097,36097,credit_card,success,2024-11-28,805.13
36098,36098,bank_transfer,success,2025-06-24,302.03
36099,36099,bank_transfer,success,2024-05-21,208.5
36100,36100,credit_card,success,2025-08-25,45.23
36101,36101,paypal,success,2024-09-04,810.1
36102,36102,bank_transfer,success,2025-06-27,627.16
36103,36103,paypal,success,2024-11-22,425.13
36104,36104,credit_card,success,2025-09-22,325.66
36105,36105,bank_transfer,success,2024-07-18,327.09
36106,36106,paypal,success,2024-06-11,624.64
36107,36107,paypal,success,2025-08-25,104.96
36108,36108,credit_card,success,2025-09-09,569.27
36109,36109,bank_transfer,success,2024-09-07,126.09
36110,36110,paypal,success,2025-04-02,186.74
36111,36111,credit_card,success,2025-01-30,145.58
36112,36112,credit_card,success,2024-05-20,37.57
36113,36113,paypal,success,2024-09-28,702.23
36114,36114,credit_card,failed,2025-06-30,895.88
36115,36115,credit_card,success,2025-12-16,91.29
36116,36116,paypal,success,2025-06-29,143.36
36117,36117,credit_card,failed,2024-08-15,754.42
36118,36118,credit_card,success,2025-05-19,926.93
36119,36119,credit_card,success,2025-01-27,49.94
36120,36120,credit_card,failed,2024-07-19,159.65
36121,36121,bank_transfer,success,2025-03-12,134.15
36122,36122,paypal,success,2025-11-14,290.43
36123,36123,paypal,success,2025-10-08,594.17
36124,36124,bank_transfer,success,2025-04-08,796.52
36125,36125,credit_card,success,2025-07-10,299.27
36126,36126,paypal,success,2025-08-28,282.83
36127,36127,bank_transfer,success,2025-02-03,174.91
36128,36128,bank_transfer,failed,2024-08-03,272.93
36129,36129,bank_transfer,success,2024-05-02,25.33
36130,36130,credit_card,success,2025-03-09,270.35
36131,36131,bank_transfer,success,2025-01-30,610.01
36132,36132,paypal,success,2024-09-21,791.49
36133,36133,credit_card,success,2025-09-14,334.65
36134,36134,paypal,success,2024-09-03,250.83
36135,36135,paypal,success,2024-08-02,44.05
36136,36136,credit_card,success,2024-02-20,889.99
36137,36137,credit_card,success,2025-03-22,170.77
36138,36138,bank_transfer,success,2024-05-25,696.45
36139,36139,paypal,success,2024-12-28,630.98
36140,36140,credit_card,success,2024-06-15,334.66
36141,36141,paypal,success,2024-09-28,649.1
36142,36142,paypal,success,2025-08-23,499.34
36143,36143,paypal,success,2026-01-31,135.14
36144,36144,credit_card,success,2025-07-01,440.48
36145,36145,paypal,success,2024-05-09,649.73
36146,36146,credit_card,success,2025-06-21,290.31
36147,36147,credit_card,success,2025-10-09,97.92
36148,36148,paypal,success,2024-08-20,71.17
36149,36149,bank_transfer,success,2025-07-05,950.95
36150,36150,paypal,success,2024-06-13,746.04
36151,36151,credit_card,success,2024-04-24,47.73
36152,36152,credit_card,success,2025-08-07,205.48
36153,36153,credit_card,success,2025-06-23,396.82
36154,36154,credit_card,success,2024-05-13,518.54
36155,36155,paypal,success,2025-06-27,604.0
36156,36156,bank_transfer,success,2025-05-17,848.79
36157,36157,credit_card,success,2025-01-19,431.02
36158,36158,credit_card,success,2024-09-18,999.84
36159,36159,bank_transfer,success,2025-07-09,207.61
36160,36160,paypal,success,2025-07-04,711.85
36161,36161,credit_card,success,2025-04-02,289.3
36162,36162,bank_transfer,success,2024-06-10,311.26
36163,36163,paypal,success,2026-01-17,976.01
36164,36164,credit_card,success,2026-01-30,580.48
36165,36165,paypal,success,2024-05-07,888.42
36166,36166,credit_card,success,2025-02-20,996.47
36167,36167,credit_card,failed,2025-12-05,241.29
36168,36168,paypal,success,2025-09-19,393.49
36169,36169,paypal,success,2024-06-29,546.46
36170,36170,credit_card,success,2025-10-14,937.66
36171,36171,paypal,success,2025-11-20,997.0
36172,36172,paypal,success,2024-03-02,775.89
36173,36173,paypal,success,2025-02-04,434.37
36174,36174,bank_transfer,success,2025-03-24,266.54
36175,36175,paypal,success,2025-02-14,147.75
36176,36176,credit_card,success,2024-11-24,584.45
36177,36177,paypal,success,2025-08-24,210.82
36178,36178,bank_transfer,success,2024-03-06,780.4
36179,36179,bank_transfer,success,2024-03-01,763.62
36180,36180,paypal,success,2025-04-27,805.46
36181,36181,credit_card,success,2024-03-05,808.57
36182,36182,paypal,success,2025-02-01,680.08
36183,36183,paypal,success,2025-12-13,833.67
36184,36184,bank_transfer,success,2024-10-26,75.26
36185,36185,credit_card,success,2024-12-24,351.3
36186,36186,paypal,success,2025-01-24,974.0
36187,36187,bank_transfer,success,2025-05-06,469.98
36188,36188,paypal,failed,2025-07-21,647.98
36189,36189,credit_card,success,2024-09-10,719.08
36190,36190,credit_card,success,2024-11-13,855.14
36191,36191,paypal,success,2025-06-08,975.48
36192,36192,paypal,success,2024-11-16,652.26
36193,36193,credit_card,success,2024-06-07,643.95
36194,36194,bank_transfer,success,2024-05-06,708.63
36195,36195,paypal,success,2025-08-09,812.45
36196,36196,paypal,success,2024-10-04,151.44
36197,36197,credit_card,success,2025-12-02,535.23
36198,36198,bank_transfer,failed,2025-02-14,484.96
36199,36199,paypal,success,2025-08-30,169.68
36200,36200,paypal,success,2025-12-22,513.26
36201,36201,bank_transfer,success,2024-03-06,577.39
36202,36202,paypal,failed,2024-02-26,280.22
36203,36203,credit_card,success,2024-09-05,249.09
36204,36204,bank_transfer,success,2026-01-21,665.8
36205,36205,credit_card,success,2024-07-04,576.77
36206,36206,paypal,success,2024-08-16,697.74
36207,36207,paypal,success,2026-01-19,223.92
36208,36208,credit_card,success,2025-01-16,536.98
36209,36209,bank_transfer,success,2025-11-15,70.06
36210,36210,bank_transfer,success,2025-07-16,908.13
36211,36211,paypal,success,2024-05-26,506.74
36212,36212,bank_transfer,success,2024-05-27,285.23
36213,36213,credit_card,success,2025-01-22,226.95
36214,36214,bank_transfer,success,2025-01-11,863.08
36215,36215,bank_transfer,success,2025-03-06,830.76
36216,36216,bank_transfer,failed,2025-09-27,81.4
36217,36217,bank_transfer,success,2025-05-09,196.27
36218,36218,bank_transfer,success,2025-12-22,719.95
36219,36219,bank_transfer,success,2025-02-05,922.07
36220,36220,paypal,success,2025-03-25,260.63
36221,36221,credit_card,success,2024-10-24,98.3
36222,36222,paypal,success,2026-02-01,141.22
36223,36223,bank_transfer,success,2025-04-16,996.65
36224,36224,bank_transfer,success,2024-06-04,457.26
36225,36225,credit_card,success,2024-03-02,77.02
36226,36226,credit_card,success,2025-09-11,591.53
36227,36227,bank_transfer,success,2024-08-30,219.49
36228,36228,bank_transfer,success,2024-05-31,251.66
36229,36229,paypal,success,2025-06-21,888.57
36230,36230,bank_transfer,success,2024-11-20,441.49
36231,36231,paypal,success,2024-02-25,793.58
36232,36232,bank_transfer,success,2024-03-18,755.94
36233,36233,bank_transfer,failed,2024-10-31,134.01
36234,36234,credit_card,success,2024-12-17,966.3
36235,36235,paypal,success,2025-02-05,505.01
36236,36236,credit_card,success,2024-12-29,375.39
36237,36237,credit_card,success,2024-05-06,343.61
36238,36238,paypal,success,2025-08-26,719.7
36239,36239,bank_transfer,success,2025-06-20,364.83
36240,36240,bank_transfer,success,2024-11-11,758.03
36241,36241,paypal,success,2024-08-19,958.79
36242,36242,bank_transfer,success,2024-08-26,281.54
36243,36243,paypal,success,2024-04-25,766.95
36244,36244,credit_card,success,2026-01-18,468.67
36245,36245,bank_transfer,success,2024-07-03,245.83
36246,36246,paypal,failed,2024-12-22,971.88
36247,36247,credit_card,failed,2024-06-18,393.12
