order_id,customer_id,order_date,order_status,currency
53661,9542,2024-08-30,refunded,EUR
53662,6184,2025-10-13,cancelled,EUR
53663,1183,2024-10-09,completed,EUR
53664,1709,2024-08-30,completed,EUR
53665,9176,2025-05-15,cancelled,EUR
53666,8176,2024-09-02,cancelled,EUR
53667,7301,2024-11-01,completed,EUR
53668,1015,2026-01-20,completed,EUR
53669,7371,2024-11-16,completed,EUR
53670,7452,2025-12-03,completed,EUR
53671,8459,2024-08-03,completed,EUR
53672,2987,2025-08-01,completed,EUR
53673,2163,2024-03-02,completed,EUR
53674,7092,2024-08-08,completed,EUR
53675,6788,2024-07-24,completed,EUR
53676,5537,2024-03-05,completed,EUR
53677,2448,2025-09-10,completed,EUR
53678,3347,2024-03-21,completed,EUR
53679,6408,2024-10-17,completed,EUR
53680,1559,2024-04-12,completed,EUR
53681,3891,2025-11-01,completed,EUR
53682,1872,2024-10-30,completed,EUR
53683,2786,2025-06-11,cancelled,EUR
53684,6621,2024-04-12,completed,EUR
53685,9997,2024-02-20,completed,EUR
53686,6577,2024-05-13,completed,EUR
53687,9095,2025-04-20,completed,EUR
53688,9450,2025-01-03,completed,EUR
53689,4583,2024-06-23,completed,EUR
53690,42,2025-12-17,completed,EUR
53691,6126,2025-12-29,completed,EUR
53692,1067,2024-09-28,completed,EUR
53693,2434,2024-12-07,completed,EUR
53694,5245,2024-06-07,completed,EUR
53695,5325,2024-04-20,cancelled,EUR
53696,7526,2024-11-06,completed,EUR
53697,1304,2024-08-14,completed,EUR
53698,1725,2025-03-13,completed,EUR
53699,5712,2025-01-01,completed,EUR
53700,7783,2025-11-22,completed,EUR
53701,6254,2025-12-14,completed,EUR
53702,8949,2026-01-23,completed,EUR
53703,675,2025-01-18,completed,EUR
53704,3018,2024-06-28,completed,EUR
53705,9815,2024-07-29,completed,EUR
53706,2988,2026-01-17,completed,EUR
53707,6072,2025-03-31,completed,EUR
53708,9139,2024-09-13,completed,EUR
53709,8378,2024-08-24,completed,EUR
53710,5898,2024-05-22,completed,EUR
53711,9467,2024-08-01,cancelled,EUR
53712,982,2025-08-02,completed,EUR
53713,9076,2024-08-13,completed,EUR
53714,1136,2026-01-26,cancelled,EUR
53715,5324,2025-07-08,completed,EUR
53716,7251,2026-01-23,completed,EUR
53717,4899,2024-09-22,cancelled,EUR
53718,2488,2024-10-05,cancelled,EUR
53719,5016,2024-09-20,completed,EUR
53720,6246,2025-04-07,completed,EUR
53721,1234,2025-08-25,completed,EUR
53722,1876,2025-02-26,completed,EUR
53723,5905,2024-02-13,completed,EUR
53724,5626,2025-05-25,completed,EUR
53725,5899,2024-11-01,cancelled,EUR
53726,5198,2024-05-17,cancelled,EUR
53727,6005,2025-01-04,completed,EUR
53728,9890,2025-12-13,completed,EUR
53729,466,2025-05-07,completed,EUR
53730,4869,2025-06-01,completed,EUR
53731,6367,2025-01-22,completed,EUR
53732,9540,2025-12-11,completed,EUR
53733,1139,2025-10-04,completed,EUR
53734,9985,2025-09-12,cancelled,EUR
53735,653,2024-08-10,completed,EUR
53736,3989,2025-01-20,completed,EUR
53737,75,2024-06-30,refunded,EUR
53738,4574,2024-04-13,completed,EUR
53739,5736,2025-04-06,completed,EUR
53740,3023,2024-09-22,completed,EUR
53741,2185,2024-08-06,completed,EUR
53742,6123,2024-10-15,cancelled,EUR
53743,3352,2024-09-14,completed,EUR
53744,3967,2026-01-31,completed,EUR
53745,6151,2025-06-20,completed,EUR
53746,1258,2025-06-03,completed,EUR
53747,3990,2024-10-01,completed,EUR
53748,9346,2024-08-19,completed,EUR
53749,3151,2024-08-22,completed,EUR
53750,2775,2026-01-09,cancelled,EUR
53751,3308,2025-12-21,completed,EUR
53752,2432,2025-09-04,completed,EUR
53753,2361,2025-10-21,completed,EUR
53754,3558,2025-11-11,completed,EUR
53755,885,2024-05-28,cancelled,EUR
53756,1538,2025-03-21,completed,EUR
53757,8062,2025-03-15,completed,EUR
53758,3648,2025-10-19,cancelled,EUR
53759,8005,2024-10-22,completed,EUR
53760,9429,2025-12-09,completed,EUR
53761,7159,2024-12-25,completed,EUR
53762,4588,2025-01-24,completed,EUR
53763,4102,2025-03-23,completed,EUR
53764,378,2025-12-22,completed,EUR
53765,9993,2024-03-14,completed,EUR
53766,674,2025-12-31,refunded,EUR
53767,9351,2025-01-31,completed,EUR
53768,9767,2025-07-12,refunded,EUR
53769,6916,2024-08-08,completed,EUR
53770,1583,2025-10-05,refunded,EUR
53771,9777,2025-10-27,completed,EUR
53772,8769,2024-02-03,completed,EUR
53773,8004,2024-02-18,completed,EUR
53774,6414,2025-02-28,completed,EUR
53775,7363,2025-08-07,completed,EUR
53776,4493,2025-11-10,completed,EUR
53777,5366,2025-12-26,completed,EUR
53778,5744,2025-02-08,completed,EUR
53779,2837,2024-02-27,completed,EUR
53780,5160,2024-09-06,completed,EUR
53781,8138,2025-10-11,completed,EUR
53782,1955,2025-07-22,completed,EUR
53783,1081,2025-12-23,completed,EUR
53784,5819,2025-01-20,completed,EUR
53785,7771,2025-07-06,completed,EUR
53786,2074,2025-02-08,cancelled,EUR
53787,7846,2025-08-29,completed,EUR
53788,3364,2025-12-04,cancelled,EUR
53789,8966,2024-03-20,completed,EUR
53790,5092,2024-09-12,completed,EUR
53791,7951,2024-03-04,completed,EUR
53792,6105,2024-05-29,completed,EUR
53793,1310,2025-12-13,cancelled,EUR
53794,1617,2025-07-29,completed,EUR
53795,3382,2025-01-20,completed,EUR
53796,6295,2024-10-15,completed,EUR
53797,8481,2024-08-14,completed,EUR
53798,340,2024-04-13,completed,EUR
53799,8558,2025-02-23,completed,EUR
53800,4935,2025-10-17,completed,EUR
53801,3845,2025-10-07,completed,EUR
53802,8484,2025-03-30,completed,EUR
53803,417,2025-12-31,refunded,EUR
53804,3723,2024-08-20,completed,EUR
53805,3499,2025-05-21,completed,EUR
53806,9354,2024-09-04,completed,EUR
53807,3462,2025-07-17,refunded,EUR
53808,3696,2024-08-23,completed,EUR
53809,7397,2026-01-01,completed,EUR
53810,4240,2025-07-04,completed,EUR
53811,7947,2024-07-28,completed,EUR
53812,5731,2025-05-21,completed,EUR
53813,8625,2025-09-06,completed,EUR
53814,8845,2025-12-29,refunded,EUR
53815,8990,2024-07-22,completed,EUR
53816,4413,2024-02-13,completed,EUR
53817,3544,2026-02-01,refunded,EUR
53818,2511,2024-10-23,completed,EUR
53819,8036,2024-12-05,completed,EUR
53820,7595,2024-10-07,completed,EUR
53821,4195,2025-11-01,completed,EUR
53822,3026,2025-08-25,completed,EUR
53823,2652,2025-09-09,completed,EUR
53824,6770,2025-10-08,completed,EUR
53825,3294,2024-09-01,cancelled,EUR
53826,3389,2024-12-08,completed,EUR
53827,4025,2024-12-30,refunded,EUR
53828,3591,2025-02-16,completed,EUR
53829,5408,2024-03-11,cancelled,EUR
53830,1164,2024-03-10,cancelled,EUR
53831,1754,2025-10-30,completed,EUR
53832,2037,2025-09-07,completed,EUR
53833,6872,2025-02-26,completed,EUR
53834,9713,2025-02-18,completed,EUR
53835,466,2025-04-19,completed,EUR
53836,3279,2024-06-16,completed,EUR
53837,3932,2024-02-21,completed,EUR
53838,6256,2025-03-27,completed,EUR
53839,6559,2025-08-05,completed,EUR
53840,9670,2024-10-16,completed,EUR
53841,320,2025-02-23,completed,EUR
53842,2632,2024-11-20,cancelled,EUR
53843,6192,2025-05-26,completed,EUR
53844,897,2024-09-04,completed,EUR
53845,16,2024-11-30,refunded,EUR
53846,727,2026-02-02,completed,EUR
53847,3782,2025-05-08,completed,EUR
53848,4801,2025-09-06,completed,EUR
53849,7936,2024-11-11,completed,EUR
53850,2027,2024-12-08,completed,EUR
53851,1823,2025-10-11,completed,EUR
53852,672,2025-08-29,completed,EUR
53853,487,2025-06-27,completed,EUR
53854,2573,2024-09-04,completed,EUR
53855,8529,2024-03-13,completed,EUR
53856,7383,2024-09-14,completed,EUR
53857,2139,2025-10-18,completed,EUR
53858,7417,2025-05-12,completed,EUR
53859,2956,2025-09-03,completed,EUR
53860,2455,2025-12-14,completed,EUR
53861,8214,2024-06-23,completed,EUR
53862,4801,2025-08-16,cancelled,EUR
53863,5655,2025-01-06,completed,EUR
53864,7144,2025-09-17,completed,EUR
53865,717,2024-06-20,completed,EUR
53866,1820,2024-11-21,completed,EUR
53867,3928,2025-10-27,completed,EUR
53868,1057,2025-07-01,completed,EUR
53869,3148,2024-08-11,completed,EUR
53870,2938,2026-01-05,completed,EUR
53871,7002,2025-12-30,completed,EUR
53872,8939,2024-08-07,completed,EUR
53873,4433,2025-05-15,completed,EUR
53874,709,2024-07-05,cancelled,EUR
53875,8283,2025-06-13,completed,EUR
53876,5708,2024-02-14,completed,EUR
53877,4886,2024-12-01,completed,EUR
53878,9177,2025-12-01,completed,EUR
53879,3291,2026-01-02,completed,EUR
53880,6011,2025-03-12,completed,EUR
53881,4608,2024-05-07,completed,EUR
53882,157,2025-01-13,completed,EUR
53883,3341,2025-04-10,completed,EUR
53884,3882,2025-02-25,completed,EUR
53885,1225,2025-07-15,completed,EUR
53886,8284,2024-03-02,completed,EUR
53887,5529,2024-04-03,refunded,EUR
53888,2713,2024-10-08,completed,EUR
53889,4715,2024-04-28,cancelled,EUR
53890,3612,2025-12-08,completed,EUR
53891,9687,2025-08-03,completed,EUR
53892,2639,2024-02-25,completed,EUR
53893,7450,2024-07-08,completed,EUR
53894,5445,2025-08-17,completed,EUR
53895,2804,2025-03-05,completed,EUR
53896,8863,2025-06-23,cancelled,EUR
53897,3246,2024-06-14,completed,EUR
53898,6693,2024-06-15,completed,EUR
53899,4122,2025-08-19,completed,EUR
53900,1404,2024-04-21,completed,EUR
53901,2946,2024-10-18,completed,EUR
53902,4597,2025-04-13,completed,EUR
53903,9029,2025-09-21,completed,EUR
53904,3518,2025-08-07,completed,EUR
53905,4695,2025-08-03,refunded,EUR
53906,5971,2024-03-12,completed,EUR
53907,3037,2024-10-13,completed,EUR
53908,9005,2025-09-08,completed,EUR
53909,4238,2024-11-18,completed,EUR
53910,5498,2025-12-13,completed,EUR
53911,7158,2024-05-04,refunded,EUR
53912,8819,2024-12-06,completed,EUR
53913,5232,2024-04-24,completed,EUR
53914,7453,2025-11-26,completed,EUR
53915,8075,2025-08-09,completed,EUR
53916,3559,2025-03-29,completed,EUR
53917,2092,2024-07-15,completed,EUR
53918,2504,2025-12-10,completed,EUR
53919,7430,2024-07-03,completed,EUR
53920,6857,2025-04-02,cancelled,EUR
53921,5581,2026-01-16,completed,EUR
53922,1408,2024-07-23,completed,EUR
53923,5436,2025-01-07,cancelled,EUR
53924,1679,2024-12-08,completed,EUR
53925,9169,2025-08-17,completed,EUR
53926,6313,2024-05-08,completed,EUR
53927,8506,2025-07-03,completed,EUR
53928,9648,2024-03-08,completed,EUR
53929,4902,2025-01-30,completed,EUR
53930,7047,2025-01-21,completed,EUR
53931,6766,2025-02-10,completed,EUR
53932,4777,2025-10-25,completed,EUR
53933,8803,2025-03-24,completed,EUR
53934,3350,2025-09-20,completed,EUR
53935,8039,2024-11-11,cancelled,EUR
53936,5466,2025-07-07,completed,EUR
53937,2736,2025-12-14,completed,EUR
53938,9190,2025-11-17,completed,EUR
53939,976,2024-07-20,completed,EUR
53940,4579,2025-06-09,completed,EUR
53941,9450,2025-05-28,cancelled,EUR
53942,6596,2025-09-16,completed,EUR
53943,7086,2024-05-14,completed,EUR
53944,3786,2024-09-14,completed,EUR
53945,6183,2024-03-01,completed,EUR
53946,1836,2024-07-13,completed,EUR
53947,3152,2025-10-15,completed,EUR
53948,8530,2025-02-10,completed,EUR
53949,5134,2024-05-26,completed,EUR
53950,5633,2025-06-03,refunded,EUR
53951,6926,2024-05-07,cancelled,EUR
53952,2907,2025-08-13,completed,EUR
53953,6405,2024-03-16,completed,EUR
53954,8057,2025-04-06,refunded,EUR
53955,9884,2024-02-04,completed,EUR
53956,9415,2025-06-08,completed,EUR
53957,9826,2025-05-02,completed,EUR
53958,842,2025-09-06,completed,EUR
53959,2935,2024-06-22,completed,EUR
53960,5955,2025-05-24,cancelled,EUR
53961,8989,2025-08-08,refunded,EUR
53962,1321,2024-04-20,completed,EUR
53963,489,2025-12-19,cancelled,EUR
53964,1553,2025-02-10,cancelled,EUR
53965,1677,2025-05-11,completed,EUR
53966,9349,2024-02-08,completed,EUR
53967,6609,2024-11-26,completed,EUR
53968,4871,2025-04-02,completed,EUR
53969,137,2025-03-05,completed,EUR
53970,6879,2024-02-24,completed,EUR
53971,9666,2024-12-04,completed,EUR
53972,4673,2025-02-23,completed,EUR
53973,1257,2024-02-09,completed,EUR
53974,4669,2025-07-24,completed,EUR
53975,2891,2025-01-20,refunded,EUR
53976,7561,2025-01-19,completed,EUR
53977,2975,2024-07-25,completed,EUR
53978,2186,2024-12-06,completed,EUR
53979,8566,2025-05-08,completed,EUR
53980,8158,2025-03-06,cancelled,EUR
53981,2505,2024-10-10,completed,EUR
53982,2445,2025-12-12,completed,EUR
53983,5997,2024-12-26,completed,EUR
53984,7409,2024-04-30,completed,EUR
53985,4505,2025-09-09,cancelled,EUR
53986,8717,2025-08-30,completed,EUR
53987,1794,2025-10-05,completed,EUR
53988,1179,2024-11-05,completed,EUR
53989,1464,2024-05-22,refunded,EUR
53990,9009,2024-03-22,cancelled,EUR
53991,5104,2025-12-04,completed,EUR
53992,7349,2024-12-10,completed,EUR
53993,6704,2025-08-25,completed,EUR
53994,9931,2025-11-30,refunded,EUR
53995,6176,2025-07-05,completed,EUR
53996,3795,2025-02-24,completed,EUR
53997,6525,2025-05-06,completed,EUR
53998,7537,2025-08-10,completed,EUR
53999,7769,2024-05-05,completed,EUR
54000,7128,2024-02-26,completed,EUR
54001,4309,2025-12-05,completed,EUR
54002,27,2025-09-09,completed,EUR
54003,616,2025-11-10,completed,EUR
54004,2171,2025-09-26,completed,EUR
54005,4072,2024-02-15,completed,EUR
54006,2281,2024-07-17,completed,EUR
54007,5750,2025-03-12,completed,EUR
54008,5043,2025-04-07,completed,EUR
54009,8717,2025-07-11,completed,EUR
54010,2315,2024-12-01,cancelled,EUR
54011,9767,2025-09-24,completed,EUR
54012,7486,2024-03-21,completed,EUR
54013,7840,2025-04-14,completed,EUR
54014,4840,2025-08-26,completed,EUR
54015,3475,2025-12-30,completed,EUR
54016,2173,2024-09-04,completed,EUR
54017,6910,2024-08-22,completed,EUR
54018,4852,2024-12-07,cancelled,EUR
54019,6322,2025-11-02,completed,EUR
54020,5814,2024-04-30,completed,EUR
54021,8323,2024-07-22,completed,EUR
54022,1926,2025-03-02,completed,EUR
54023,8389,2025-08-19,completed,EUR
54024,317,2025-02-04,completed,EUR
54025,4260,2024-03-16,completed,EUR
54026,9459,2024-11-04,completed,EUR
54027,9182,2025-03-12,cancelled,EUR
54028,9656,2025-03-10,completed,EUR
54029,3984,2024-04-11,completed,EUR
54030,5589,2025-08-11,completed,EUR
54031,3567,2025-03-29,completed,EUR
54032,7200,2024-07-05,completed,EUR
54033,4223,2024-06-01,completed,EUR
54034,6114,2025-02-26,completed,EUR
54035,6287,2024-11-30,completed,EUR
54036,6254,2025-09-03,completed,EUR
54037,6882,2024-04-11,completed,EUR
54038,3773,2024-02-16,completed,EUR
54039,9766,2024-10-17,completed,EUR
54040,6722,2025-03-15,completed,EUR
54041,5194,2024-07-23,completed,EUR
54042,2518,2025-04-26,completed,EUR
54043,9456,2025-06-17,cancelled,EUR
54044,8607,2025-06-12,completed,EUR
54045,5150,2025-10-17,completed,EUR
54046,7502,2025-09-14,completed,EUR
54047,9169,2025-04-22,completed,EUR
54048,5820,2024-06-13,refunded,EUR
54049,6896,2024-02-16,completed,EUR
54050,649,2025-08-28,completed,EUR
54051,7738,2024-09-17,completed,EUR
54052,4471,2024-04-13,completed,EUR
54053,3984,2024-06-18,completed,EUR
54054,3846,2025-04-18,completed,EUR
54055,739,2025-05-15,completed,EUR
54056,1996,2024-06-24,completed,EUR
54057,8330,2024-09-20,completed,EUR
54058,4530,2025-01-31,completed,EUR
54059,252,2024-11-16,completed,EUR
54060,2591,2025-03-29,completed,EUR
54061,1044,2025-01-11,completed,EUR
54062,2195,2024-03-17,completed,EUR
54063,7657,2025-07-15,completed,EUR
54064,9641,2024-12-05,refunded,EUR
54065,2498,2025-09-04,completed,EUR
54066,2361,2025-05-25,refunded,EUR
54067,2630,2024-07-02,completed,EUR
54068,8443,2025-09-26,completed,EUR
54069,4056,2024-11-11,completed,EUR
54070,6001,2024-12-08,cancelled,EUR
54071,4734,2024-05-21,completed,EUR
54072,3003,2026-01-18,completed,EUR
54073,344,2024-05-05,completed,EUR
54074,1786,2025-10-15,cancelled,EUR
54075,1150,2025-09-29,completed,EUR
54076,1603,2025-07-30,completed,EUR
54077,4608,2024-07-02,completed,EUR
54078,3018,2025-03-21,completed,EUR
54079,1304,2025-01-10,completed,EUR
54080,2049,2025-03-09,completed,EUR
54081,8158,2024-02-05,completed,EUR
54082,3652,2025-04-13,completed,EUR
54083,8008,2025-09-12,completed,EUR
54084,8561,2025-07-08,completed,EUR
54085,2960,2025-08-27,completed,EUR
54086,8694,2026-01-13,cancelled,EUR
54087,9533,2025-03-12,completed,EUR
54088,9253,2025-07-11,completed,EUR
54089,2227,2025-08-13,completed,EUR
54090,9666,2024-06-29,completed,EUR
54091,5135,2024-02-17,cancelled,EUR
54092,2646,2025-12-20,completed,EUR
54093,643,2024-08-25,cancelled,EUR
54094,207,2024-02-04,completed,EUR
54095,1642,2025-01-14,completed,EUR
54096,8797,2024-07-15,completed,EUR
54097,7347,2025-09-28,completed,EUR
54098,5191,2024-08-22,completed,EUR
54099,5601,2024-07-18,completed,EUR
54100,1858,2024-06-27,completed,EUR
54101,9028,2024-06-12,completed,EUR
54102,4464,2024-09-24,completed,EUR
54103,1658,2025-09-17,completed,EUR
54104,3800,2024-02-19,completed,EUR
54105,8191,2025-07-01,completed,EUR
54106,16,2025-12-19,cancelled,EUR
54107,5924,2026-01-05,completed,EUR
54108,9997,2025-10-26,completed,EUR
54109,5135,2025-01-20,completed,EUR
54110,8981,2025-01-26,completed,EUR
54111,517,2024-11-23,completed,EUR
54112,9853,2025-12-27,completed,EUR
54113,8222,2024-06-06,cancelled,EUR
54114,4798,2025-11-20,cancelled,EUR
54115,519,2025-01-15,cancelled,EUR
54116,4390,2024-10-07,completed,EUR
54117,5927,2025-07-06,completed,EUR
54118,1850,2025-10-21,completed,EUR
54119,6303,2025-05-08,completed,EUR
54120,8637,2025-01-29,completed,EUR
54121,9742,2024-12-08,completed,EUR
54122,6686,2024-09-12,completed,EUR
54123,8570,2024-08-02,completed,EUR
54124,19,2025-01-02,completed,EUR
54125,3063,2024-03-21,completed,EUR
54126,9312,2024-09-17,completed,EUR
54127,4488,2024-11-29,completed,EUR
54128,4445,2024-03-22,completed,EUR
54129,4836,2024-02-08,completed,EUR
54130,8986,2026-01-24,completed,EUR
54131,1487,2024-03-31,completed,EUR
54132,3934,2024-03-14,completed,EUR
54133,1749,2025-08-10,cancelled,EUR
54134,996,2025-01-25,completed,EUR
54135,8135,2025-03-14,completed,EUR
54136,5479,2025-08-14,completed,EUR
54137,4926,2024-02-10,completed,EUR
54138,9334,2025-01-10,completed,EUR
54139,155,2025-03-16,completed,EUR
54140,4296,2025-10-04,completed,EUR
54141,2248,2024-07-21,completed,EUR
54142,2195,2024-02-15,completed,EUR
54143,562,2024-07-03,completed,EUR
54144,6614,2024-12-29,completed,EUR
54145,845,2024-02-06,completed,EUR
54146,1566,2025-10-14,completed,EUR
54147,5127,2024-07-18,completed,EUR
54148,5606,2025-12-29,cancelled,EUR
54149,1235,2024-03-27,cancelled,EUR
54150,4301,2025-06-09,completed,EUR
54151,814,2024-08-11,completed,EUR
54152,3642,2025-01-31,completed,EUR
54153,2743,2024-07-15,completed,EUR
54154,2568,2025-04-16,refunded,EUR
54155,8332,2024-11-07,completed,EUR
54156,1906,2025-05-04,completed,EUR
54157,2929,2024-06-05,refunded,EUR
54158,3936,2024-03-27,completed,EUR
54159,7661,2025-10-17,completed,EUR
54160,2394,2025-06-17,completed,EUR
54161,5563,2025-10-13,completed,EUR
54162,1119,2024-08-01,completed,EUR
54163,1813,2025-04-03,completed,EUR
54164,8550,2024-05-18,completed,EUR
54165,4469,2025-08-09,completed,EUR
54166,787,2025-08-15,completed,EUR
54167,5343,2024-07-14,completed,EUR
54168,2708,2025-03-25,refunded,EUR
54169,3222,2025-04-19,completed,EUR
54170,6284,2025-01-27,completed,EUR
54171,73,2025-09-27,completed,EUR
54172,6780,2025-03-28,completed,EUR
54173,3775,2024-07-18,completed,EUR
54174,7265,2025-12-01,completed,EUR
54175,4330,2025-06-03,completed,EUR
54176,4543,2024-11-22,cancelled,EUR
54177,5043,2025-04-28,completed,EUR
54178,3161,2025-05-11,completed,EUR
54179,8263,2024-09-19,completed,EUR
54180,6417,2024-04-01,completed,EUR
54181,7030,2024-03-17,completed,EUR
54182,5684,2025-03-31,cancelled,EUR
54183,3908,2025-02-07,completed,EUR
54184,7951,2024-06-13,completed,EUR
54185,2976,2024-06-28,completed,EUR
54186,1487,2024-11-16,completed,EUR
54187,7851,2026-01-23,refunded,EUR
54188,1402,2024-03-13,completed,EUR
54189,5018,2025-06-10,completed,EUR
54190,7012,2025-06-27,completed,EUR
54191,8509,2025-05-21,completed,EUR
54192,2659,2024-03-21,completed,EUR
54193,7519,2025-07-18,completed,EUR
54194,448,2025-09-09,completed,EUR
54195,4854,2024-11-30,completed,EUR
54196,449,2025-08-03,refunded,EUR
54197,3873,2025-04-22,completed,EUR
54198,20,2025-07-13,completed,EUR
54199,3067,2024-09-10,completed,EUR
54200,6194,2025-10-10,completed,EUR
54201,3002,2024-06-04,completed,EUR
54202,8298,2024-03-16,completed,EUR
54203,9661,2025-09-27,completed,EUR
54204,795,2025-09-07,completed,EUR
54205,6031,2024-05-05,completed,EUR
54206,9830,2025-07-14,completed,EUR
54207,9146,2024-03-13,refunded,EUR
54208,8668,2025-07-30,completed,EUR
54209,9304,2024-09-02,completed,EUR
54210,9613,2025-01-21,completed,EUR
54211,4113,2024-09-27,completed,EUR
54212,1076,2024-03-27,completed,EUR
54213,8645,2025-01-09,completed,EUR
54214,9184,2024-06-20,completed,EUR
54215,4468,2024-02-27,completed,EUR
54216,7147,2024-10-17,completed,EUR
54217,2427,2025-05-31,completed,EUR
54218,7445,2026-01-16,completed,EUR
54219,3137,2024-07-13,completed,EUR
54220,1933,2025-02-12,completed,EUR
54221,7255,2024-10-05,completed,EUR
54222,561,2025-02-16,completed,EUR
54223,6936,2025-06-10,refunded,EUR
54224,4875,2025-08-10,completed,EUR
54225,8403,2024-05-30,completed,EUR
54226,8955,2025-10-27,completed,EUR
54227,5876,2025-05-31,completed,EUR
54228,7103,2024-07-17,completed,EUR
54229,5445,2025-11-06,cancelled,EUR
54230,625,2025-09-02,completed,EUR
54231,7784,2024-09-19,completed,EUR
54232,6135,2025-04-08,completed,EUR
54233,3333,2024-11-03,cancelled,EUR
54234,8195,2025-03-11,completed,EUR
54235,5078,2025-06-21,completed,EUR
54236,172,2025-04-14,completed,EUR
54237,7382,2024-12-04,completed,EUR
54238,9636,2024-04-16,cancelled,EUR
54239,8017,2024-11-03,completed,EUR
54240,2426,2025-08-05,completed,EUR
54241,9688,2025-06-01,completed,EUR
54242,4122,2024-09-29,completed,EUR
54243,7231,2025-05-31,completed,EUR
54244,8631,2024-10-08,completed,EUR
54245,6070,2025-07-02,completed,EUR
54246,3988,2025-12-25,completed,EUR
54247,8952,2025-08-17,completed,EUR
54248,9178,2024-12-31,completed,EUR
54249,6215,2024-10-19,completed,EUR
54250,1833,2024-09-17,completed,EUR
54251,9847,2024-11-20,completed,EUR
54252,1288,2025-07-23,cancelled,EUR
54253,8919,2024-08-21,completed,EUR
54254,5218,2025-07-05,completed,EUR
54255,2733,2026-01-16,completed,EUR
54256,9908,2024-08-22,completed,EUR
54257,8724,2024-04-09,completed,EUR
54258,9196,2025-05-31,completed,EUR
54259,5932,2025-11-09,completed,EUR
54260,9406,2025-12-20,completed,EUR
54261,4933,2024-03-23,completed,EUR
54262,3159,2026-01-12,completed,EUR
54263,2223,2025-03-31,completed,EUR
54264,1707,2025-12-08,completed,EUR
54265,5539,2025-06-17,cancelled,EUR
54266,9641,2024-02-06,cancelled,EUR
54267,3165,2025-12-06,completed,EUR
54268,9678,2024-08-24,cancelled,EUR
54269,6001,2026-01-25,refunded,EUR
54270,9368,2024-12-22,completed,EUR
54271,1690,2024-06-24,completed,EUR
54272,9460,2025-06-27,completed,EUR
54273,3397,2026-01-06,completed,EUR
54274,8329,2025-06-01,completed,EUR
54275,5295,2024-04-23,cancelled,EUR
54276,2549,2025-09-28,completed,EUR
54277,5659,2024-09-07,completed,EUR
54278,1816,2025-06-29,completed,EUR
54279,5736,2024-04-06,completed,EUR
54280,7471,2024-07-22,completed,EUR
54281,9307,2024-05-05,completed,EUR
54282,4190,2025-01-28,completed,EUR
54283,9480,2025-09-11,completed,EUR
54284,1760,2024-09-09,completed,EUR
54285,5137,2025-06-17,completed,EUR
54286,2563,2025-02-11,completed,EUR
54287,928,2025-05-07,completed,EUR
54288,7675,2024-10-10,completed,EUR
54289,1601,2025-03-20,completed,EUR
54290,5803,2024-07-06,completed,EUR
54291,5250,2024-04-15,completed,EUR
54292,6959,2024-12-10,completed,EUR
54293,9496,2025-04-03,completed,EUR
54294,9527,2025-07-21,completed,EUR
54295,5969,2025-10-07,completed,EUR
54296,628,2024-11-13,completed,EUR
54297,3018,2024-09-17,completed,EUR
54298,3639,2024-07-18,completed,EUR
54299,2472,2025-06-13,completed,EUR
54300,2851,2024-02-17,completed,EUR
54301,8624,2025-10-02,completed,EUR
54302,8353,2025-01-13,completed,EUR
54303,7903,2024-03-30,completed,EUR
54304,4786,2024-05-24,completed,EUR
54305,568,2024-06-21,completed,EUR
54306,8931,2025-02-25,completed,EUR
54307,4893,2025-11-20,completed,EUR
54308,2769,2025-07-10,completed,EUR
54309,6668,2025-08-22,completed,EUR
54310,8349,2024-05-27,completed,EUR
54311,3785,2025-01-15,completed,EUR
54312,8296,2025-02-04,completed,EUR
54313,1016,2024-11-21,refunded,EUR
54314,1663,2024-04-04,completed,EUR
54315,1323,2024-04-14,completed,EUR
54316,9866,2025-08-25,cancelled,EUR
54317,4439,2024-03-27,completed,EUR
54318,388,2025-01-02,completed,EUR
54319,6144,2025-01-24,completed,EUR
54320,5884,2025-10-10,completed,EUR
54321,4081,2025-11-05,cancelled,EUR
54322,9667,2025-08-03,completed,EUR
54323,4281,2025-03-04,completed,EUR
54324,9441,2024-08-05,completed,EUR
54325,4377,2024-06-07,completed,EUR
54326,3805,2024-10-24,refunded,EUR
54327,5579,2024-09-17,completed,EUR
54328,5227,2024-05-30,completed,EUR
54329,962,2024-08-28,completed,EUR
54330,6758,2026-01-12,completed,EUR
54331,1658,2024-02-10,completed,EUR
54332,4187,2024-07-23,refunded,EUR
54333,7593,2024-12-29,completed,EUR
54334,5611,2025-02-10,completed,EUR
54335,105,2024-05-19,completed,EUR
54336,3730,2025-06-25,completed,EUR
54337,4123,2024-10-22,completed,EUR
54338,9794,2025-08-22,completed,EUR
54339,5604,2025-03-15,refunded,EUR
54340,2351,2025-07-30,completed,EUR
54341,6260,2024-06-18,completed,EUR
54342,8588,2025-09-08,completed,EUR
54343,7444,2025-09-21,completed,EUR
54344,7089,2024-04-11,completed,EUR
54345,1021,2025-10-17,completed,EUR
54346,1007,2025-01-17,completed,EUR
54347,3685,2024-08-08,completed,EUR
54348,1819,2025-02-04,completed,EUR
54349,5071,2025-11-20,completed,EUR
54350,117,2025-08-15,completed,EUR
54351,3821,2026-01-21,completed,EUR
54352,8536,2024-05-13,completed,EUR
54353,6159,2024-04-30,completed,EUR
